85.8,88568.8095007241
85.9,88377.1269507021
86,88220.7954619724
86.1,88099.7530673498
86.2,88013.9516185363
86.3,87963.3568958735
86.4,87947.9486861393
86.5,87967.7208284242
86.6,88022.6812281023
86.7,88112.8518389031
86.8,88238.2686130778
86.9,88398.9814196394
87,88595.0539306455
87.1,88826.5634754812
87.2,89093.6008630879
87.3,89396.2701720764
87.4,89734.6885086541
87.5,90108.985732292
87.6,90519.3041490511
87.7,90965.7981724892
87.8,91448.6339520691
87.9,91967.9889689937
88,92524.0515993999
88.1,93117.0206448545
88.2,93747.1048301087
88.3,94414.5222680837
88.4,95119.4998920818
88.5,95862.2728552416
88.6,96643.0838972855
88.7,97462.1826786346
88.8,98319.8250820101
88.9,99216.272481676
89,100151.79098052
89.1,101126.650615225
89.2,102141.124529825
89.3,103195.48811801
89.4,104290.018134587
89.5,105424.991776587
89.6,106600.685734557
89.7,107817.375214658
89.8,109075.332932267
89.9,110374.82807785
90,111716.125255944
90.1,113099.483398212
90.2,114525.154651556
90.3,115993.383242416
90.4,117504.404318449
90.5,119058.442768868
90.6,120655.71202483
90.7,122296.412841344
90.8,123980.732062261
90.9,125708.841370023
91,127480.896021912
91.1,129297.033574664
91.2,131157.372599382
91.3,133062.011388788
91.4,135011.026658941
91.5,137004.472247632
91.6,139042.37781176
91.7,141124.747526066
91.8,143251.558785694
91.9,145422.760915113
92,147638.273886006
92.1,149897.987046813
92.2,152201.757866667
92.3,154549.410696499
92.4,156940.735550202
92.5,159375.486908705
92.6,161853.382549926
92.7,164374.102407552
92.8,166937.287461645
92.9,169542.538664093
93,172189.415901922
93.1,174877.437001504
93.2,177606.076776681
93.3,180374.766123817
93.4,183182.891166785
93.5,186029.792454818
93.6,188914.764216197
93.7,191837.053670608
93.8,194795.860403024
93.9,197790.33580187
94,200819.582564141
94.1,203882.654270101
94.2,206978.555030069
94.3,210106.239205713
94.4,213264.611208164
94.5,216452.525375146
94.6,219668.785929188
94.7,222912.147018863
94.8,226181.312844851
94.9,229474.937872474
95,232791.627132204
95.1,236129.936609474
95.2,239488.373724957
95.3,242865.397906303
95.4,246259.42125215
95.5,249668.809289011
95.6,253091.881821491
95.7,256526.913876045
95.8,259972.136738333
95.9,263425.739083964
96,266885.868202297
96.1,270350.631312658
96.2,273818.096972216
96.3,277286.296574454
96.4,280753.225937059
96.5,284216.846977721
96.6,287675.089476235
96.7,291125.852920988
96.8,294567.008437759
96.9,297996.400798542
97,301411.85050784
97.1,304811.155963774
97.2,308192.09569104
97.3,311552.430642626
97.4,314889.906566979
97.5,318202.256437126
97.6,321487.202938089
97.7,324742.461008726
97.8,327965.740434006
97.9,331154.748483543
98,334307.192592066
98.1,337420.783077356
98.2,340493.235891068
98.3,343522.275397719
98.4,346505.637177001
98.5,349441.070844503
98.6,352326.342885816
98.7,355159.239498907
98.8,357937.569439613
98.9,360659.166865012
99,363321.89416941
99.1,365923.644807633
99.2,368462.346100314
99.3,370935.962015832
99.4,373342.495923591
99.5,375679.993313325
99.6,377946.544475164
99.7,380140.287135225
99.8,382259.409041555
99.9,384302.150495327
100,386266.806822271
